PS视频教程- PS后期合成没基础也能学会【星空老师亲授】	0.00	为课网校		学校信用： 学生满意度：99.91% 学生数：118001 课程数：134 收藏数：1252 建校日期：2012-11-05 校长：为课网校	No category path	http://web.img.chuanke.com/course/2014-08/27/ccbd2eb95655716c23f68b4c28134128.jpg	No video length	No start date	2016年8月26日	No video length	1000课时	15天	no 3rd platform	http://www.chuanke.com/s1041791.html	为课网校	no type	100%	3333	5111	no desc	no outline	http://www.chuanke.com/1041791-105590.html	instruction	5111	
.NET-C#工程师必备核心语法（1）	0.00	喜科堂学苑		学校信用： 学生满意度：99.64% 学生数：476 课程数：7 收藏数：10 建校日期：2014-07-09 校长：Andy	No category path	http://web.img.chuanke.com/course/2014-07/15/a876c6b0cde95f52e2508e531761c0da.jpg	No video length	No start date	2018年1月1日	No video length	15课时	15天	no 3rd platform	http://www.chuanke.com/s1690025.html	喜科堂学苑	no type	98.69%	153	299	no desc	no outline	http://www.chuanke.com/1690025-103606.html	instruction	299	
maya粒子基础讲解	0.00	磐石CG课堂		学校信用： 学生满意度：100.00% 学生数：33 课程数：4 收藏数：1 建校日期：2014-12-26 校长：磐石	No category path	http://web.img.chuanke.com/course/2015-04/06/f420667cce8c39e2552f761bfab23341.jpg	No video length	No start date	2020年4月5日	No video length	5课时	15天	no 3rd platform	http://www.chuanke.com/s3059251.html	磐石CG课堂	no type	100%	4	13	no desc	no outline	http://www.chuanke.com/3059251-134032.html	instruction	13	
3DMAX三维设计认证课程	39.00	南京明宇培训		学校信用： 学生满意度：98.98% 学生数：1718 课程数：19 收藏数：32 建校日期：2014-05-08 校长：chenkai8898 客服：在线咨询	No category path	http://web.img.chuanke.com/course/2014-08/07/20e6469a0746033f562637cfa732c9b9.jpg	No video length	No start date	2015年6月25日	No video length	200课时	15天	no 3rd platform	http://www.chuanke.com/s1621447.html	南京明宇培训	no type	100%	2	105	no desc	no outline	http://www.chuanke.com/1621447-102653.html	instruction	105	
零基础5天学会HTML5——微信轻应用场景应用开发必修课	0.00	爱情课堂		学校信用： 学生满意度：99.92% 学生数：81666 课程数：261 收藏数：395 建校日期：2014-08-25 校长：爱情课堂	No category path	http://web.img.chuanke.com/course/2014-11/16/46cbec6238dcb4e2464aab65f2547c77.jpg	No video length	No start date	2019年11月16日	No video length	20课时	15天	no 3rd platform	http://www.chuanke.com/s1862533.html	爱情课堂	no type	99.82%	2178	3098	no desc	no outline	http://www.chuanke.com/1862533-117281.html	instruction	3098	
【LTE网络优化工程师】全程班 TD-LTE技术-厂家和运营商认证培训	388.00	蚊子微生活		学校信用： 学生满意度：100.00% 学生数：196 课程数：1 收藏数：2 建校日期：2013-09-16 校长：希通科技LTE培训	No category path	http://web.img.chuanke.com/course/2014-10/28/5b86ae52f2928d59d554379b086773d8.jpg	No video length	No start date	2015年12月31日	No video length	76课时	15天	no 3rd platform	http://www.chuanke.com/s1204612.html	蚊子微生活	no type	100%	53	82	no desc	no outline	http://www.chuanke.com/1204612-115365.html	instruction	82	
我的互联网方法论	0.00	爱情课堂		学校信用： 学生满意度：99.92% 学生数：81666 课程数：261 收藏数：395 建校日期：2014-08-25 校长：爱情课堂	No category path	http://web.img.chuanke.com/course/2014-12/24/70cb1da69f3f9f11c2a624b90478ba35.jpg	No video length	No start date	2017年12月24日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1862533.html	爱情课堂	no type	100%	57	74	no desc	no outline	http://www.chuanke.com/1862533-123260.html	instruction	74	
web前端培训 ---jQuery视频 jq视频 jq教程 火星人教育 第一章	0.00	火星人教育		学校信用： 学生满意度：99.86% 学生数：656 课程数：68 收藏数：5 建校日期：2014-12-23 校长：火星人学院	No category path	http://web.img.chuanke.com/course/2015-02/27/2de0cdf54f8f3eeef85765d759698bed.jpg	No video length	No start date	2019年12月31日	No video length	20课时	15天	no 3rd platform	http://www.chuanke.com/s1854467.html	火星人教育	no type	100%	5	8	no desc	no outline	http://www.chuanke.com/1854467-130192.html	instruction	8	
远大学校Flash教程，Flash视频，Flash设计软件	5.00	远大职业学校		学校信用： 学生满意度：99.88% 学生数：1861 课程数：63 收藏数：55 建校日期：2014-10-20 校长：远大教育	No category path	http://web.img.chuanke.com/course/2014-10/28/262d8b9a79df90717d67be9bf75ca08e.jpg	No video length	No start date	2016年11月28日	No video length	26课时	15天	no 3rd platform	http://www.chuanke.com/s2309007.html	远大职业学校	no type	100%	31	33	no desc	no outline	http://www.chuanke.com/2309007-115324.html	instruction	33	
Android初级开发在线特训班	1000.00	软酷网		学校信用： 学生满意度：99.87% 学生数：22774 课程数：75 收藏数：159 建校日期：2014-08-28 校长：软酷网 客服：在线咨询	No category path	http://web.img.chuanke.com/dxt/./1409173776_92975.jpeg	No video length	No start date	2017年8月27日	No video length	100课时	15天	no 3rd platform	http://www.chuanke.com/s1983691.html	软酷网	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1983691-106414.html	instruction	0	
软件安装	9.90	海威教育		学校信用： 学生满意度：100.00% 学生数：198 课程数：12 收藏数：13 建校日期：2014-09-06 校长：海威	No category path	http://web.img.chuanke.com/course/2014-09/09/397de19d758ef120ecf1bb19dc99d7cc.jpg	No video length	No start date	2016年12月30日	No video length	10课时	15天	no 3rd platform	http://www.chuanke.com/s2670772.html	海威教育	no type	100%	94	95	no desc	no outline	http://www.chuanke.com/2670772-110911.html	instruction	95	
物联网高级实践培训班	0.00	中培教育		学校信用： 学生满意度：99.67% 学生数：702 课程数：20 收藏数：1 建校日期：2014-11-17 校长：中培教育	No category path	http://web.img.chuanke.com/course/2015-03/09/e6c1d2f6cb9bba49c366ba30039944f9.jpg	No video length	No start date	2019年3月9日	No video length	30课时	15天	no 3rd platform	http://www.chuanke.com/s2177360.html	中培教育	no type	100%	41	51	no desc	no outline	http://www.chuanke.com/2177360-131224.html	instruction	51	
PHPChina学院Discuz课程	9.90	新征程职业技术培训网校		学校信用： 学生满意度：100.00% 学生数：324 课程数：9 收藏数：6 建校日期：2014-10-20 校长：新征程教育	No category path	http://web.img.chuanke.com/course/2014-12/21/68c7d66a3499f7561f2eff3fc57c956f.jpg	No video length	No start date	2019年12月21日	No video length	16课时	15天	no 3rd platform	http://www.chuanke.com/s2609864.html	新征程职业技术培训网校	no type	100%	35	46	no desc	no outline	http://www.chuanke.com/2609864-122297.html	instruction	46	
IOS创意班，让你成为高富帅	2000.00	北京尚学堂		学校信用： 学生满意度：99.93% 学生数：1379 课程数：17 收藏数：27 建校日期：2014-08-28 校长：北京尚学堂	No category path	http://web.img.chuanke.com/course/2015-04/13/07e8247dcada3009c8281e905786751a.jpg	No video length	No start date	2017年12月31日	No video length	52课时	15天	no 3rd platform	http://www.chuanke.com/s1899056.html	北京尚学堂	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1899056-134779.html	instruction	0	
安卓Android开发视频教程大全入门到精通+项目开发教程+源码	8.00	小方学堂		学校信用： 学生满意度：99.58% 学生数：895 课程数：8 收藏数：24 建校日期：2014-10-20 校长：飞联互创	No category path	http://web.img.chuanke.com/course/2014-10/29/56193495e9fff9b459edeec7a86ea280.jpg	No video length	No start date	2017年12月29日	No video length	85课时	15天	no 3rd platform	http://www.chuanke.com/s2301389.html	小方学堂	no type	100%	69	91	no desc	no outline	http://www.chuanke.com/2301389-115510.html	instruction	91	
MAYA绑定工具AdvancedSkeleton面部表情绑定精讲	28.00	中科希望教育		学校信用： 学生满意度：99.88% 学生数：1882 课程数：20 收藏数：21 建校日期：2014-09-26 校长：中科希望学院	No category path	http://web.img.chuanke.com/course/2014-12/03/5c72620b59c8ead3e8cb5ca88e4d4b63.jpg	No video length	No start date	2015年12月3日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1792638.html	中科希望教育	no type	100%	5	8	no desc	no outline	http://www.chuanke.com/1792638-118910.html	instruction	8	
AI初级基础班	380.00	为课网校		学校信用： 学生满意度：99.91% 学生数：118001 课程数：134 收藏数：1252 建校日期：2012-11-05 校长：为课网校	No category path	http://web.img.chuanke.com/course/2014-08/29/b0d1a7d1941e91e58dfb4990395fc4ac.jpg	No video length	No start date	2018年11月14日	No video length	12课时	15天	no 3rd platform	http://www.chuanke.com/s1041791.html	为课网校	no type	100%	42	377	no desc	no outline	http://www.chuanke.com/1041791-94475.html	instruction	377	
平面设计师必学设计技巧（速成理论知识）	800.00	宏烁设计教育		学校信用： 学生满意度：100.00% 学生数：280 课程数：13 收藏数：15 建校日期：2013-08-09 校长：非羽飞	No category path	http://web.img.chuanke.com/course/2013-11/23/2b7f468e078d06f600abae8e58deb346.jpg	No video length	No start date	2016年8月16日	No video length	10课时	15天	no 3rd platform	http://www.chuanke.com/s1350776.html	宏烁设计教育	no type	100%	9	35	no desc	no outline	http://www.chuanke.com/1350776-92186.html	instruction	35	
3DMAX 两周入门，两个月高手	0.00	爱情课堂		学校信用： 学生满意度：99.92% 学生数：81666 课程数：261 收藏数：395 建校日期：2014-08-25 校长：爱情课堂	No category path	http://web.img.chuanke.com/course/2014-12/05/a15e79216a9bbd249831585dd43ff036.jpg	No video length	No start date	2019年12月5日	No video length	18课时	15天	no 3rd platform	http://www.chuanke.com/s1862533.html	爱情课堂	no type	100%	221	367	no desc	no outline	http://www.chuanke.com/1862533-119251.html	instruction	367	
PS广告设计体验课程	0.00	茶树网学院		学校信用： 学生满意度：100.00% 学生数：541 课程数：10 收藏数：9 建校日期：2014-06-18 校长：茶树网学院	No category path	http://web.img.chuanke.com/course/2015-02/02/26d52f4bb874e35d328940e9e6189977.jpg	No video length	No start date	2018年2月2日	No video length	4课时	15天	no 3rd platform	http://www.chuanke.com/s1647102.html	茶树网学院	no type	100%	26	37	no desc	no outline	http://www.chuanke.com/1647102-128131.html	instruction	37	
环艺装饰公开课	10.00	海威教育		学校信用： 学生满意度：100.00% 学生数：198 课程数：12 收藏数：13 建校日期：2014-09-06 校长：海威	No category path	http://web.img.chuanke.com/course/2014-11/20/c313edfba1f82feca71fb8820a3d2afb.jpg	No video length	No start date	2015年12月31日	No video length	20课时	15天	no 3rd platform	http://www.chuanke.com/s2670772.html	海威教育	no type	100%	9	9	no desc	no outline	http://www.chuanke.com/2670772-117691.html	instruction	9	
3dmax室外 建筑表现图讲堂	1.00	南京明宇培训		学校信用： 学生满意度：98.98% 学生数：1718 课程数：19 收藏数：32 建校日期：2014-05-08 校长：chenkai8898 客服：在线咨询	No category path	http://web.img.chuanke.com/course/2014-09/19/3e35f849cc4ce7853dc0aacfcdd6b783.jpg	No video length	No start date	2018年8月29日	No video length	200课时	15天	no 3rd platform	http://www.chuanke.com/s1621447.html	南京明宇培训	no type	100%	6	48	no desc	no outline	http://www.chuanke.com/1621447-111820.html	instruction	48	
Android开发入门	0.00	爱情课堂		学校信用： 学生满意度：99.92% 学生数：81666 课程数：261 收藏数：395 建校日期：2014-08-25 校长：爱情课堂	No category path	http://web.img.chuanke.com/course/2014-12/11/47a19664c831a80aa6e3c0eac9e74520.jpg	No video length	No start date	2018年1月1日	No video length	20课时	15天	no 3rd platform	http://www.chuanke.com/s1862533.html	爱情课堂	no type	100%	430	757	no desc	no outline	http://www.chuanke.com/1862533-119996.html	instruction	757	
CAD室内施工图由浅入深	1000.00	宏烁设计教育		学校信用： 学生满意度：100.00% 学生数：280 课程数：13 收藏数：15 建校日期：2013-08-09 校长：非羽飞	No category path	http://web.img.chuanke.com/course/2015-01/30/2520bd05f94c5a611b0260ed0ad1ee41.jpg	No video length	No start date	2020年1月23日	No video length	25课时	15天	no 3rd platform	http://www.chuanke.com/s1350776.html	宏烁设计教育	no type	100%	46	98	no desc	no outline	http://www.chuanke.com/1350776-92410.html	instruction	98	
微信终极秘籍	0.00	爱情课堂		学校信用： 学生满意度：99.92% 学生数：81666 课程数：261 收藏数：395 建校日期：2014-08-25 校长：爱情课堂	No category path	http://web.img.chuanke.com/course/2014-12/25/bed8f71557deff53ff44165818957625.jpg	No video length	No start date	2017年12月25日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1862533.html	爱情课堂	no type	100%	160	237	no desc	no outline	http://www.chuanke.com/1862533-123419.html	instruction	237	
Java培训哪里最好，我选广州传智播客	0.00	广州传智播客[度]		学校信用： 学生满意度：99.87% 学生数：4402 课程数：58 收藏数：46 建校日期：2014-08-28 校长：蓝风衣	No category path	http://web.img.chuanke.com/course/2014-10/20/7c15d099724114530d8e6bf5c745c169.jpg	No video length	No start date	2018年10月6日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1946745.html	广州传智播客[度]	no type	100%	8	8	no desc	no outline	http://www.chuanke.com/1946745-114539.html	instruction	8	
网络运营——你的职场方向	0.00	果冻学院		学校信用： 学生满意度：100.00% 学生数：128 课程数：6 收藏数：0 建校日期：2015-03-02 校长：10...2@qq.com	No category path	http://web.img.chuanke.com/course/2015-03/04/1854afc18ba0847dcadea2a3f0ec2437.jpg	No video length	No start date	2016年6月6日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s3496333.html	果冻学院	no type	100%	27	34	no desc	no outline	http://www.chuanke.com/3496333-130707.html	instruction	34	
C++ 初级开发工程师特训班	1000.00	软酷网		学校信用： 学生满意度：99.87% 学生数：22775 课程数：75 收藏数：159 建校日期：2014-08-28 校长：软酷网 客服：在线咨询	No category path	http://web.img.chuanke.com/dxt/./1409173778_69631.jpeg	No video length	No start date	2017年8月27日	No video length	100课时	15天	no 3rd platform	http://www.chuanke.com/s1983691.html	软酷网	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1983691-106418.html	instruction	0	
琅泽KK系列之室内效果图进阶教程	0.00	琅泽在线教育		学校信用： 学生满意度：100.00% 学生数：316 课程数：5 收藏数：5 建校日期：2014-12-13 校长：琅泽在线教育	No category path	http://web.img.chuanke.com/course/2015-01/21/ac3491874877f64a680614095b178327.jpg	No video length	No start date	2020年1月17日	No video length	22课时	15天	no 3rd platform	http://www.chuanke.com/s2546715.html	琅泽在线教育	no type	100%	44	54	no desc	no outline	http://www.chuanke.com/2546715-125773.html	instruction	54	
IT项目管理最佳实践培训班	0.00	中培教育		学校信用： 学生满意度：99.67% 学生数：702 课程数：20 收藏数：1 建校日期：2014-11-17 校长：中培教育	No category path	http://web.img.chuanke.com/course/2015-03/05/9a016d0c03d9cff5e9db9aad62861663.jpg	No video length	No start date	2019年3月13日	No video length	30课时	15天	no 3rd platform	http://www.chuanke.com/s2177360.html	中培教育	no type	96.15%	26	30	no desc	no outline	http://www.chuanke.com/2177360-130836.html	instruction	30	
《COM实用入门教程》	200.00	VC知识库视频大讲坛		学校信用： 学生满意度：99.87% 学生数：2529 课程数：34 收藏数：66 建校日期：2013-03-22 校长：VC知识库	No category path	http://web.img.chuanke.com/course/2013-03/26/c450664504a7d7e931239ee3bd30ea9e.jpg	No video length	No start date	2015年7月1日	No video length	8课时	15天	no 3rd platform	http://www.chuanke.com/s1265063.html	VC知识库视频大讲坛	no type	100%	189	194	no desc	no outline	http://www.chuanke.com/1265063-75885.html	instruction	194	
室外设计效果图班	3200.00	宏烁设计教育		学校信用： 学生满意度：100.00% 学生数：280 课程数：13 收藏数：15 建校日期：2013-08-09 校长：非羽飞	No category path	http://web.img.chuanke.com/course/2015-01/30/318334e35d7893425cd3fa84c4fd9ef7.jpg	No video length	No start date	2018年7月30日	No video length	30课时	15天	no 3rd platform	http://www.chuanke.com/s1350776.html	宏烁设计教育	no type	0%	0	8	no desc	no outline	http://www.chuanke.com/1350776-101201.html	instruction	8	
C语言程序设计	0.00	大成精英培训学校		学校信用： 学生满意度：100.00% 学生数：66 课程数：2 收藏数：0 建校日期：2015-03-15 校长：龙哥	No category path	http://web.img.chuanke.com/course/2015-03/19/cadb15b46a85e90029b2b23ed0f4e3cb.jpg	No video length	No start date	2015年7月19日	No video length	36课时	15天	no 3rd platform	http://www.chuanke.com/s3555151.html	大成精英培训学校	no type	100%	27	38	no desc	no outline	http://www.chuanke.com/3555151-132395.html	instruction	38	
CorelDRAW印刷排版必备课	0.00	Word联盟[度]		学校信用： 学生满意度：99.99% 学生数：13513 课程数：20 收藏数：76 建校日期：2014-08-28 校长：Word联盟	No category path	http://web.img.chuanke.com/course/2015-04/08/e4b2ad7e9b6dd1db3561b5a8e06444e5.jpg	No video length	No start date	2020年4月8日	No video length	4课时	15天	no 3rd platform	http://www.chuanke.com/s1909073.html	Word联盟[度]	no type	0%	0	8	no desc	no outline	http://www.chuanke.com/1909073-134218.html	instruction	8	
[从零到专业出品](普通话)气球爆破Cinema4D动画制作	68.00	ZeroToPro零到專業	no teacher rating	学校信用：0 学生满意度：0.00% 学生数：2 课程数：8 收藏数：1 建校日期：2014-12-06 校长：137*****356	No category path	http://web.img.chuanke.com/course/2015-04/12/3bf3d529c0b1941f76a117d59f9b7b37.jpg	No video length	No start date	2017年4月12日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s2911249.html	ZeroToPro零到專業	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/2911249-134675.html	instruction	0	
CorelDraw由浅入深	800.00	宏烁设计教育		学校信用： 学生满意度：100.00% 学生数：280 课程数：13 收藏数：15 建校日期：2013-08-09 校长：非羽飞	No category path	http://web.img.chuanke.com/course/2015-01/30/30e165dc1e05038119e2179504148302.jpg	No video length	No start date	2019年3月27日	No video length	25课时	15天	no 3rd platform	http://www.chuanke.com/s1350776.html	宏烁设计教育	no type	100%	1	33	no desc	no outline	http://www.chuanke.com/1350776-99051.html	instruction	33	
PS精品速成特训营	0.00	爱情课堂		学校信用： 学生满意度：99.92% 学生数：81666 课程数：261 收藏数：395 建校日期：2014-08-25 校长：爱情课堂	No category path	http://web.img.chuanke.com/course/2014-12/04/6dfd68a654c8f269a667f2566010a5b7.jpg	No video length	No start date	2019年12月4日	No video length	16课时	15天	no 3rd platform	http://www.chuanke.com/s1862533.html	爱情课堂	no type	100%	445	765	no desc	no outline	http://www.chuanke.com/1862533-119115.html	instruction	765	
.NET-C#工程师必备核心语法（2）	0.00	喜科堂学苑		学校信用： 学生满意度：99.64% 学生数：476 课程数：7 收藏数：10 建校日期：2014-07-09 校长：Andy	No category path	http://web.img.chuanke.com/course/2014-07/15/19c85ac66a404efe187ba8758713637b.jpg	No video length	No start date	2018年1月1日	No video length	6课时	15天	no 3rd platform	http://www.chuanke.com/s1690025.html	喜科堂学苑	no type	100%	97	120	no desc	no outline	http://www.chuanke.com/1690025-103609.html	instruction	120	
Flash CS6动画与交互设计	0.00	育碟教育		学校信用： 学生满意度：98.68% 学生数：215 课程数：21 收藏数：2 建校日期：2015-01-05 校长：育碟教育2015	No category path	http://web.img.chuanke.com/course/2015-03/25/59ce53f055865cec43575cb3e6798d49.jpg	No video length	No start date	2016年4月30日	No video length	14课时	15天	no 3rd platform	http://www.chuanke.com/s3035746.html	育碟教育	no type	100%	8	13	no desc	no outline	http://www.chuanke.com/3035746-132868.html	instruction	13	
测试课程请勿购买	0.00	伟人学校		学校信用： 学生满意度：100.00% 学生数：3537 课程数：44 收藏数：2 建校日期：2013-01-04 校长：giant	No category path	http://web.img.chuanke.com/course/2014-12/12/141f46673ed0a7d3aee1ba354b02970f.jpg	No video length	No start date	2018年12月31日	No video length	11课时	15天	no 3rd platform	http://www.chuanke.com/s10019.html	伟人学校	no type	100%	29	3037	no desc	no outline	http://www.chuanke.com/10019-120196.html	instruction	3037	
Camtasia Studio 从入门到精通	0.00	爱情课堂		学校信用： 学生满意度：99.92% 学生数：81666 课程数：261 收藏数：395 建校日期：2014-08-25 校长：爱情课堂	No category path	http://web.img.chuanke.com/course/2014-12/22/290aa3f1d6fd5afa12bc87f3a1724865.jpg	No video length	No start date	2019年12月22日	No video length	8课时	15天	no 3rd platform	http://www.chuanke.com/s1862533.html	爱情课堂	no type	100%	56	90	no desc	no outline	http://www.chuanke.com/1862533-122861.html	instruction	90	
PS高级抠图技巧之【抠取带投影的物体】涵盖photoshop基础	1.00	快课教育		学校信用： 学生满意度：100.00% 学生数：498 课程数：10 收藏数：20 建校日期：2014-02-14 校长：写代码的平面师	No category path	http://web.img.chuanke.com/course/2014-05/19/eaaffee018b57de93552b4ebe0fffbf1.jpg	No video length	No start date	2018年5月23日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1260290.html	快课教育	no type	100%	10	25	no desc	no outline	http://www.chuanke.com/1260290-101135.html	instruction	25	
夜猫教育PS特训班（零基础到深入）	88.00	夜猫教育		学校信用： 学生满意度：100.00% 学生数：154 课程数：3 收藏数：2 建校日期：2014-09-09 校长：915734551	No category path	http://web.img.chuanke.com/course/2014-09/11/71a173a1fb1f8a62816bb46adc7ac2f7.jpg	No video length	No start date	2016年8月11日	No video length	10课时	15天	no 3rd platform	http://www.chuanke.com/s2760326.html	夜猫教育	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/2760326-111092.html	instruction	0	
MAYA绑定工具AdvancedSkeleton身体部分绑定精讲	28.00	中科希望教育		学校信用： 学生满意度：99.88% 学生数：1882 课程数：20 收藏数：21 建校日期：2014-09-26 校长：中科希望学院	No category path	http://web.img.chuanke.com/course/2014-12/03/7cc8c94af0a0db337fe5e2ba17269e7d.jpg	No video length	No start date	2016年12月3日	No video length	4课时	15天	no 3rd platform	http://www.chuanke.com/s1792638.html	中科希望教育	no type	100%	6	8	no desc	no outline	http://www.chuanke.com/1792638-118913.html	instruction	8	
网络抓包详解	0.00	优才网		学校信用： 学生满意度：100.00% 学生数：93 课程数：15 收藏数：1 建校日期：2015-03-25 校长：ucai_cn	No category path	http://web.img.chuanke.com/course/2015-03/27/bea19f11dc0632811ab6f3bf11feb04e.jpg	No video length	No start date	2017年3月27日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s3501007.html	优才网	no type	100%	17	37	no desc	no outline	http://www.chuanke.com/3501007-133136.html	instruction	37	
C++ 中级开发工程师特训班	1500.00	软酷网		学校信用： 学生满意度：99.87% 学生数：22775 课程数：75 收藏数：159 建校日期：2014-08-28 校长：软酷网 客服：在线咨询	No category path	http://web.img.chuanke.com/dxt/./1409173778_11292.jpeg	No video length	No start date	2017年8月27日	No video length	100课时	15天	no 3rd platform	http://www.chuanke.com/s1983691.html	软酷网	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1983691-106417.html	instruction	0	
卓越讲堂平面设计系列课程—Freehand 精讲课程（现场课堂实录）	350.00	卓越讲堂		学校信用： 学生满意度：99.94% 学生数：6663 课程数：78 收藏数：299 建校日期：2014-08-08 校长：旭日	No category path	http://web.img.chuanke.com/course/2014-09/30/558c3aad8b18011f7c61726220f277f6.jpg	No video length	No start date	2016年8月31日	No video length	10课时	15天	no 3rd platform	http://www.chuanke.com/s1849718.html	卓越讲堂	no type	100%	158	165	no desc	no outline	http://www.chuanke.com/1849718-113060.html	instruction	165	
photoshop教程 图片处理PS技巧 打造商品质感投影与倒影	0.00	深圳市学通网络有限公司		学校信用： 学生满意度：100.00% 学生数：528 课程数：8 收藏数：12 建校日期：2014-09-07 校长：通学院红尘老师	No category path	http://web.img.chuanke.com/course/2014-09/21/2ca70b5cab14546c208fa9f0ca377b78.gif	No video length	No start date	2019年9月21日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s2286176.html	深圳市学通网络有限公司	no type	100%	47	101	no desc	no outline	http://www.chuanke.com/2286176-111974.html	instruction	101	
卓越讲堂平面设计系列课程--蒙泰名片大师一点通（现场课堂实录）	200.00	卓越讲堂		学校信用： 学生满意度：99.94% 学生数：6663 课程数：78 收藏数：299 建校日期：2014-08-08 校长：旭日	No category path	http://web.img.chuanke.com/course/2014-10/01/3957552a78ec24b8e6be440afd7bd9a9.jpg	No video length	No start date	2016年5月31日	No video length	6课时	15天	no 3rd platform	http://www.chuanke.com/s1849718.html	卓越讲堂	no type	100%	147	160	no desc	no outline	http://www.chuanke.com/1849718-113110.html	instruction	160	
Android游戏开发在线 特训班	1500.00	软酷网		学校信用： 学生满意度：99.87% 学生数：22775 课程数：75 收藏数：159 建校日期：2014-08-28 校长：软酷网 客服：在线咨询	No category path	http://web.img.chuanke.com/dxt/./1409173792_45953.jpeg	No video length	No start date	2017年8月27日	No video length	100课时	15天	no 3rd platform	http://www.chuanke.com/s1983691.html	软酷网	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1983691-106419.html	instruction	0	
计算机实用技术	0.00	大成精英培训学校		学校信用： 学生满意度：100.00% 学生数：66 课程数：2 收藏数：0 建校日期：2015-03-15 校长：龙哥	No category path	http://web.img.chuanke.com/course/2015-03/31/8011f667cc2586a44eb09c0d4be3468a.jpg	No video length	No start date	2020年3月31日	No video length	36课时	15天	no 3rd platform	http://www.chuanke.com/s3555151.html	大成精英培训学校	no type	100%	25	30	no desc	no outline	http://www.chuanke.com/3555151-133513.html	instruction	30	
淘宝网店知识实战精讲	1.00	南京明宇培训		学校信用： 学生满意度：98.98% 学生数：1718 课程数：19 收藏数：32 建校日期：2014-05-08 校长：chenkai8898 客服：在线咨询	No category path	http://web.img.chuanke.com/course/2014-05/15/274fed2ffc430e8a3b201473d7c48a73.jpg	No video length	No start date	2016年6月11日	No video length	5课时	30天	no 3rd platform	http://www.chuanke.com/s1621447.html	南京明宇培训	no type	100%	4	8	no desc	no outline	http://www.chuanke.com/1621447-100992.html	instruction	8	
MAYA教程 (最新原创)影视广告商业案例	80.00	风磨石CG动画		学校信用： 学生满意度：100.00% 学生数：23 课程数：16 收藏数：4 建校日期：2014-12-14 校长：风磨石CG动画教程	No category path	http://web.img.chuanke.com/course/2014-12/25/299c55d0881e9ab8d584b4ae4272a4c9.jpg	No video length	No start date	2016年12月25日	No video length	14课时	15天	no 3rd platform	http://www.chuanke.com/s2792967.html	风磨石CG动画	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/2792967-123392.html	instruction	0	
Adobe Illustrator软件零基础到精通（惠优教育）	800.00	惠优教育		学校信用： 学生满意度：99.77% 学生数：993 课程数：14 收藏数：48 建校日期：2014-09-27 校长：惠优教育	No category path	http://web.img.chuanke.com/course/2014-10/09/1caaafca45c37f008cbbb31ab1733533.jpg	No video length	No start date	2015年12月31日	No video length	1000课时	15天	no 3rd platform	http://www.chuanke.com/s2139489.html	惠优教育	no type	0%	0	59	no desc	no outline	http://www.chuanke.com/2139489-113496.html	instruction	59	
PS海报创意抠图调色-PS视频教程【语嫣老师亲授】	0.00	为课网校		学校信用： 学生满意度：99.91% 学生数：118001 课程数：134 收藏数：1252 建校日期：2012-11-05 校长：为课网校	No category path	http://web.img.chuanke.com/course/2014-08/27/81c2e6bd6b30e96f829b034dd9a8d972.jpg	No video length	No start date	2016年8月26日	No video length	1000课时	15天	no 3rd platform	http://www.chuanke.com/s1041791.html	为课网校	no type	99.95%	2062	3239	no desc	no outline	http://www.chuanke.com/1041791-105604.html	instruction	3239	
《VC知识库视频大讲堂》VIP年会员制套餐	4000.00	VC知识库视频大讲坛		学校信用： 学生满意度：99.87% 学生数：2529 课程数：34 收藏数：66 建校日期：2013-03-22 校长：VC知识库	No category path	http://web.img.chuanke.com/course/2013-12/14/be55f93026e7f9b4935ea78e30beb230.jpg	No video length	No start date	2015年7月6日	No video length	99课时	15天	no 3rd platform	http://www.chuanke.com/s1265063.html	VC知识库视频大讲坛	no type	100%	445	441	no desc	no outline	http://www.chuanke.com/1265063-75893.html	instruction	441	
